app_id,franchise_name,steamdb_score,pub_link,dev_link
567260,NA,27.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Rigid-Soft,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Rigid-Soft
632800,NA,80.19%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Studio+Pieplus,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Studio+Pieplus
600090,3/name Devespresso Games,79.04%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Headup,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Devespresso+Games
731180,NA,70.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Andrew+Rodenhiser,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Andrew+Rodenhiser
567340,2/name Aldorlea Games,78.16%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Aldorlea+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Orfeas+Game+Studio
600140,NA,80.92%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Top+Right+Corner,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Top+Right+Corner
370800,NA,66.67%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Super+X+Studios+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Super+X+Studios+LLC
665740,NA,68.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=SolarByte,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=SolarByte
731320,NA,71.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=KEYREAL,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=KEYREAL
501950,NA,66.52%,NA,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Big+Fat+Alien
600280,2/name BattleGoat Studios,59.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=BattleGoat+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=BattleGoat+Studios
665890,NA,69.07%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Semicolon%3B,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Semicolon%3B
665960,NA,50.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Maulidan+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Maulidan+Games
567670,5/name Croteam VR,80.56%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Devolver+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Croteam+VR
731590,NA,60.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Forward+Instinct,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Forward+Instinct
600530,NA,69.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bad+Coffee+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bad+Coffee+Games
567780,NA,58.49%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nuno+Donato,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nuno+Donato
600550,NA,35.38%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Relentless+Game+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Relentless+Game+Studios
633320,NA,58.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Magic+House+Creative,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Matthew+Reed
502280,"2/name KOEI TECMO GAMES CO., LTD.",76.65%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=KOEI+TECMO+GAMES+CO.%2C+LTD.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=KOEI+TECMO+GAMES+CO.%2C+LTD.
764500,NA,66.51%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=EncoderX,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=EncoderX
502370,2/name Warhammer,81.50%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Slitherine+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Straylight+Entertainment
371310,NA,69.05%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=RedFox+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Galaxy+Gate
633460,3/name WW1 Game Series,84.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=M2H,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=M2H
731770,NA,84.25%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bristol+Street+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bristol+Street+Studios
469720,2/name Monsters' Den,79.91%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Monstrum,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Monstrum
568040,2/name Siactro,81.41%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Siactro,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Siactro
731880,NA,59.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Wurrad,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Wurrad
731910,NA,51.65%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=none,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=none
731920,NA,47.26%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ambiera,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ambiera
601010,NA,66.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Elven+Workshop,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Elven+Workshop
535480,NA,80.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Thunder+Lotus+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Thunder+Lotus+Games
568250,NA,56.05%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Chengdu+Wooway+Technologies+Co.%2C+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Chengdu+Wooway+Technologies+Co.%2C+Ltd
568320,NA,90.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tomlab+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tomlab+Games
437250,NA,79.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pixel+Trickery,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pixel+Trickery
568330,NA,57.96%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%E6%B4%BE%E5%98%89%E6%95%B0%E5%88%9B%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E6%B4%BE%E5%98%89%E6%95%B0%E5%88%9B%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
502800,4/name SENRAN KAGURA,91.53%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=XSEED+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tamsoft
502820,NA,69.48%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Warner+Bros.+Interactive+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Rocksteady+Studios
404530,NA,80.89%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=L+Twigger,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=L+Twigger
240720,NA,81.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bennett+Foddy,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bennett+Foddy
633940,NA,54.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Shanghai+ThinkingBear+Network+Technology+Co.%2CLtd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shanghai+ThinkingBear+Network+Technology+Co.%2CLtd
633950,2/name 1C,55.26%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=1C+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=RuneHeads
404590,NA,58.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kalypso+Media+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Games+Farm
568440,NA,72.50%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Forever+Entertainment+S.+A.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=9TH.ART
470170,NA,45.98%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Raconteur+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Raconteur+Games
470210,NA,71.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Reverb+Triple+XP,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ratloop+Asia
666860,NA,76.74%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Kongregate,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Juppiomenz
634120,2/name Iceberg Interactive,60.11%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Iceberg+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Davit+Andreasyan
732430,2/name GrizzlyGames,93.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=GrizzlyGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=GrizzlyGames
535850,2/name Codemasters,32.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Codemasters,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Codemasters
601420,2/name Dark Parables,66.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Big+Fish+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Eipix+Entertainment
372080,NA,71.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Slashware+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Slashware+Interactive
667010,NA,77.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Avatarico,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Avatarico
568720,NA,54.43%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=KishMish+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=KishMish+Games
601490,NA,46.73%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sony+Pictures+Virtual+Reality,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MPC+VR
601530,NA,88.04%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tuttifrutti+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tuttifrutti+Interactive
667120,NA,45.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Undermax+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Undermax+Games
568930,2/name Guzzo Productions Games,70.63%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Alessandro+Guzzo,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Alessandro+Guzzo
241300,NA,79.60%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ludosity,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ludosity
601770,NA,75.56%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=CCP,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CCP
601790,NA,69.36%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Hitbear+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Hitbear+Studio
765640,NA,85.76%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ryu+Productions+Co.%2C+Ltd,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ryu+Productions+Co.%2C+Ltd
601810,2/name Spark the Electric Jester,86.40%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Feperd+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Feperd+Games
503550,NA,68.59%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bat+Country+Games%2C+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bat+Country+Games%2C+LLC
503560,2/name Games Operators,86.28%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Games+Operators,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Jutsu+Games
700170,NA,75.21%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Deserving+Life,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Lukas+Paul%2C+Gabriel+Mittermair
503580,NA,79.94%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Stress+Level+Zero,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Stress+Level+Zero
405290,NA,88.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ska+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ska+Studios
503620,NA,72.61%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Scraping+Bottom+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Scraping+Bottom+Games
634700,NA,51.54%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ch.ZBK,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ch.ZBK
601940,NA,50.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%E5%93%88%E8%A7%86%E5%A5%87%E7%A7%91%E6%8A%80,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E5%93%88%E8%A7%86%E5%A5%87%E7%A7%91%E6%8A%80
536410,NA,58.30%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=AO2Game,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=AO2Game
405340,2/name Blowfish Studios,59.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Blowfish+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Blowfish+Studios
602010,NA,74.80%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=4+Fun+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=4+Fun+Studio
733090,NA,61.21%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tero+Lunkka,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tero+Lunkka
667600,NA,88.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Infinite+Dreams,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Infinite+Dreams
602070,3/name Plasma Puncher,80.46%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Dragon+Lord+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tomatotrap
471010,3/name IMGN.PRO,75.24%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=IMGN.PRO,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=IMGN.PRO
536560,NA,78.58%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Arc+System+Works,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=FK+Digital
602120,NA,82.44%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mokomoto,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mokomoto
569360,NA,77.62%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Niko+Kivilahti,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Niko+Kivilahti
569480,NA,89.41%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Lion+Shield%2C+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Lion+Shield%2C+LLC
667800,NA,81.65%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Make+Real,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Make+Real
569500,NA,39.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Full+Metal+Jacket+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Full+Metal+Jacket+Games
700660,NA,64.95%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Educational+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Educational+Games
733480,NA,68.40%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=The+Game+Bakery,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=The+Game+Bakery
700740,NA,56.23%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nickelodeon,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nickelodeon
635250,2/name Phoenix Games,67.32%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Phoenix+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Crystal+Depths+Studio
536950,NA,52.78%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=RedFox+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bono+Games
602510,NA,63.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Slitherine+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shenandoah+Studio
602520,NA,94.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sekai+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=NEKO+WORKs
733610,NA,75.76%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=SakuraGame,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E3%83%9F%E3%83%8A%E3%83%97%E3%83%A9%E3%82%B9
